# Rg Avg-P(Rg) Err
14.632 0.0027909188591551956 0.0017103348835776186
14.656 0.0026024508720085293 0.0015938095031393378
14.68 0.0024327626117739212 0.0014897745617238958
14.704 0.0022795764464332083 0.0013962550195781604
14.728 0.002140786029381297 0.0013115966771851608
14.752 0.002014486126402002 0.0012344497624194968
14.776 0.0018989904427388845 0.0011637333235192447
14.8 0.0017928375094007863 0.0010985885411531945
14.824 0.0016947855762767445 0.001038329121751915
14.848 0.0016037981686647163 0.000982395687881361
14.872 0.0015190224469119038 0.0009303189626868095
14.896 0.001439762752834145 0.0008816939806977544
14.92 0.0013654517470843993 0.0008361649855982991
14.944 0.0012956213750642534 0.0007934185469330938
14.968 0.0012298755928672155 0.0007531811409456893
14.992 0.001167866388825418 0.0007152172383508016
15.016 0.0011092741955537188 0.0006793248212010423
15.040000000000001 0.0010537933384496864 0.0006453269427942938
15.064 0.001001122736492203 0.0006130599691116739
15.088000000000001 0.0009509616789548727 0.0005823609195072708
15.112 0.0009030101610288596 0.0005530573228129267
15.136000000000001 0.0008569729833621066 0.0005249628807998008
15.16 0.0008125666152211227 0.0004978809665242807
15.184000000000001 0.0007695276976470027 0.00047161593839245124
15.208 0.0007276220288224715 0.0004459900646942369
15.232000000000001 0.0006866529317372643 0.0004208622251345019
15.256 0.0006464680501594743 0.0003961439671238726
15.280000000000001 0.000606963840377899 0.0003718090473425203
15.304 0.0005680873019070353 0.00034789402870320384
15.328000000000001 0.0005298347919381948 0.0003244893845233533
15.352 0.0004922480635705455 0.0003017224406599252
15.376 0.0004554079252114391 0.00027973503007812595
15.4 0.000419426111784116 0.00025865973261880455
15.424 0.0003844360705803797 0.0002385988899596474
15.448 0.00035058339042452297 0.00021961012764114816
15.472 0.00031801654886149614 0.00020170086508363818
15.496 0.0002868785350607912 0.00018483240888096905
15.52 0.0002572997494405981 0.0001689321153131319
15.544 0.00022939241042203626 0.000153910375930193
15.568 0.00020324653799964716 0.0001396783772133746
15.592 0.00017892745124923422 0.00012616292973659162
15.616 0.00015647462318065653 0.00011331592010988043
15.64 0.00013590168411330722 0.00010111756959713281
15.664 0.00011719734962923492 8.957413049220909e-05
15.688 0.00010032706189986528 7.871157440175737e-05
15.712 8.523516233631574e-05 6.856715810377979e-05
15.736 7.184744798803238e-05 5.918061728393235e-05
15.76 6.0073995170402925e-05 5.0586331768171014e-05
15.784 4.981215618010017e-05 4.280730562388399e-05
15.808 4.0949647085690996e-05 3.5851333779808506e-05
15.832 3.336764799595822e-05 2.9709348569132596e-05
15.856 2.6943835465445472e-05 2.4355676953647184e-05
15.88 2.1555264098673404e-05 1.974978783140922e-05
15.904 1.7081014853456147e-05 1.5839050864598248e-05
15.928 1.3404533669778249e-05 1.2562040621697506e-05
15.952 1.0415596870096604e-05 9.85197925481524e-06
15.976 8.011858671205467e-06 7.639996691500987e-06
16.0 6.099959223033002e-06 5.857982496754299e-06
16.024 4.5961962161687865e-06 4.4408955110703576e-06
16.048000000000002 3.4267864982597108e-06 3.328477624711717e-06
16.072000000000003 2.5277638890753177e-06 2.4663818669636756e-06
16.096 1.8445737754716008e-06 1.806770708756949e-06
16.12 1.3314332658494994e-06 1.3084687604956987e-06
16.144 9.505277156701768e-07 9.367671255359894e-07
16.168 6.711110402319098e-07 6.629776504579546e-07
16.192 4.6856963049881564e-07 4.6382759883796817e-07
16.216 3.2349933484429806e-07 3.207721243255749e-07
16.240000000000002 2.208333165223735e-07 2.1928615169782443e-07
16.264000000000003 1.4904691837017316e-07 1.4818111354318847e-07
16.288 9.945494950602499e-08 9.897701296090155e-08
16.312 6.560770780287837e-08 6.534745931855881e-08
16.336 4.278489847291118e-08 4.264510899371738e-08
16.36 2.7581461079166127e-08 2.7507393291902664e-08
16.384 1.7576027806058794e-08 1.7537315153842933e-08
16.408 1.1071027499412373e-08 1.1051068212001697e-08
16.432000000000002 6.892982867633942e-09 6.882831947352782e-09
16.456 4.241974283302202e-09 4.236881752179423e-09
16.48 2.580245013756849e-09 2.577724846435651e-09
16.503999999999998 1.551234250538691e-09 1.5500040046541725e-09
16.528 9.217424694829826e-10 9.211500617338857e-10
16.552 5.413156298156013e-10 5.410342355926405e-10
16.576 3.1419113023043085e-10 3.1405928190658607e-10
16.6 1.802328151889601e-10 1.8017187575942784e-10
16.624000000000002 1.0217981901507172e-10 1.0215203558650574e-10
16.648 5.725097624413248e-11 5.72384812421373e-11
16.672 3.17017160704251e-11 3.169617301489453e-11
16.695999999999998 1.734845208953393e-11 1.734602646305403e-11
16.72 9.38238144944792e-12 9.38133441775749e-12
16.744 5.014601776741246e-12 5.014155960005234e-12
16.768 2.6486691494038986e-12 2.6484819032059448e-12
16.792 1.3825600718527906e-12 1.38248249552232e-12
16.816000000000003 7.131858256690319e-13 7.131541223629279e-13
16.84 3.6356440528335154e-13 3.6355162505802465e-13
16.864 1.831545552180058e-13 1.8314947326471687e-13
16.887999999999998 9.118212884777457e-14 9.118013551127488e-14
16.912 4.485960494132201e-14 4.485883370410666e-14
16.936 2.1809870986113503e-14 2.180957664401249e-14
16.96 1.0478546266194304e-14 1.047843545758466e-14
16.984 4.975053245552739e-15 4.975012097335512e-15
17.008 2.3342199331200217e-15 2.3342048606424336e-15
17.032 1.0822605835954212e-15 1.082255137639764e-15
17.056 4.958687246140665e-16 4.958667836426882e-16
17.080000000000002 2.2451495145173364e-16 2.245142690824e-16
17.104 1.0045381636046043e-16 1.0045357972763494e-16
17.128 4.4414958247617215e-17 4.441487730348129e-17
17.152 1.940585631945334e-17 1.9405829007641198e-17
17.176000000000002 8.378692583116499e-18 8.378683492984535e-18
17.2 3.574858097666503e-18 3.57485511335439e-18
17.224 1.507230711415479e-18 1.5072297449807578e-18
17.248 6.279692235683899e-19 6.279689148554056e-19
17.272000000000002 2.5854375442526194e-19 2.585436571525051e-19
17.296 1.0518800585299256e-19 1.0518797561998254e-19
17.32 4.2289672907689475e-20 4.228966363885184e-20
17.344 1.680110538603334e-20 1.68011025830354e-20
17.368000000000002 6.595934574971957e-21 6.59593373884196e-21
17.392 2.558876562967815e-21 2.5588763169433705e-21
17.416 9.809716113015061e-22 9.809715398952827e-22
17.44 3.7161844994526553e-22 3.716184295021473e-22
17.464 1.391142015683085e-22 1.3911419579517747e-22
17.488 5.146105796997109e-23 5.146105636181271e-23
17.512 1.881129484531184e-23 1.881129440343698e-23
17.536 6.79502600572333e-24 6.795025885960296e-24
17.56 2.425469086615585e-24 2.4254690545972136e-24
17.584 8.55524214401709e-25 8.555242059580906e-25
17.608 2.981951539521971e-25 2.981951517558002e-25
17.632 1.027070738933681e-25 1.0270707332980068e-25
17.656 3.495678096659124e-26 3.4956780823953743e-26
17.68 1.1756921753532254e-26 1.1756921717922064e-26
17.704 3.907390071069167e-27 3.907390062299813e-27
17.728 1.2832482961522688e-27 1.283248294022102e-27
17.752 4.1645229783625425e-28 4.164522973258525e-28
17.776 1.335519796610347e-28 1.3355197954040243e-28
17.8 4.232195977001396e-29 4.2321959741890594e-29
17.824 1.3252916555760123e-29 1.325291654929281e-29
17.848 4.1009766796221556e-30 4.100976678155147e-30
17.872 1.2539874073932424e-30 1.2539874070650003e-30
17.896 3.7890382947775388e-31 3.7890382940530885e-31
17.92 1.1313439749881892e-31 1.1313439748304735e-31
17.944 3.3380290632892966e-32 3.338029062950613e-32
17.968 9.73229474930384e-33 9.732294748586433e-33
17.992 2.8039483909872174e-33 2.803948390837321e-33
18.016000000000002 7.9827831932098e-34 7.982783192900863e-34
18.04 2.245784844999371e-34 2.2457848449365653e-34
18.064 6.243259629132032e-35 6.243259629006087e-35
18.088 1.7150785969448283e-35 1.7150785969199163e-35
18.112000000000002 4.6557107616447186e-36 4.6557107615961104e-36
18.136 1.2488700271566204e-36 1.2488700271472657e-36
18.16 3.3103791426277583e-37 3.310379142609999e-37
18.184 8.670965028392738e-38 8.670965028359482e-38
18.208000000000002 2.244327847811939e-38 2.2443278478057962e-38
18.232 5.740296075596417e-39 5.7402960755852246e-39
18.256 1.450812829101435e-39 1.4508128290994236e-39
18.28 3.6234105994713713e-40 3.6234105994678056e-40
18.304000000000002 8.942372461257964e-41 8.942372461251727e-41
18.328 2.180805704741116e-41 2.1808057047400403e-41
18.352 5.255453350935554e-42 5.255453350933723e-42
18.376 1.2515043551536958e-42 1.2515043551533887e-42
18.400000000000002 2.9449877524477353e-43 2.944987752447227e-43
18.424 6.847996809261089e-44 6.847996809260258e-44
18.448 1.5735209017761552e-44 1.5735209017760215e-44
18.472 3.572813748511327e-45 3.572813748511115e-45
18.496 8.016358220102987e-46 8.016358220102655e-46
18.52 1.777349018180161e-46 1.7773490181801096e-46
18.544 3.8940109788011825e-47 3.894010978801103e-47
18.568 8.430444281904981e-48 8.430444281904862e-48
18.592 1.803568241411153e-48 1.803568241411135e-48
18.616 3.812795491888263e-49 3.812795491888237e-49
18.64 7.964953577439275e-50 7.964953577439239e-50
18.664 1.6441891660078582e-50 1.6441891660078527e-50
18.688 3.353892224136254e-51 3.3538922241362466e-51
18.712 6.760443726836437e-52 6.760443726836426e-52
18.736 1.3465735299808393e-52 1.3465735299808376e-52
18.76 2.6504139500238233e-53 2.6504139500238215e-53
18.784 5.1549695266238937e-54 5.154969526623891e-54
18.808 9.907572245934558e-55 9.907572245934554e-55
18.832 1.881642612882089e-55 1.8816426128820888e-55
18.856 3.5313094194782844e-56 3.5313094194782835e-56
18.88 6.548821335198475e-57 6.548821335198474e-57
18.904 1.2001049946661732e-57 1.2001049946661734e-57
18.928 2.173221894689635e-58 2.173221894689635e-58
18.952 3.888818051216497e-59 3.8888180512164964e-59
18.976 6.876380438071782e-60 6.876380438071782e-60
19.0 1.2015196698485151e-60 1.2015196698485151e-60
19.024 2.074581912811334e-61 2.074581912811334e-61
19.048000000000002 3.539639231663825e-62 3.5396392316638245e-62
19.072 5.967825565176804e-63 5.967825565176804e-63
19.096 9.942645301154157e-64 9.942645301154155e-64
19.12 1.6368786164667398e-64 1.6368786164667398e-64
19.144000000000002 2.6629297210964327e-65 2.6629297210964322e-65
19.168 4.28086599471569e-66 4.28086599471569e-66
19.192 6.800365545987339e-67 6.800365545987339e-67
19.216 1.0674845020692472e-67 1.067484502069247e-67
19.240000000000002 1.6558446616483438e-68 1.6558446616483436e-68
19.264 2.5380857914527327e-69 2.5380857914527327e-69
19.288 3.844339146305894e-70 3.844339146305894e-70
19.312 5.753945967597348e-71 5.753945967597348e-71
19.336000000000002 8.510176211147828e-72 8.510176211147828e-72
19.36 1.2437698152502294e-72 1.2437698152502294e-72
19.384 1.796263970015956e-73 1.7962639700159557e-73
19.408 2.563474428395811e-74 2.563474428395811e-74
19.432000000000002 3.6150682777522467e-75 3.6150682777522467e-75
19.456 5.037704647775115e-76 5.0377046477751145e-76
19.48 6.937094040820447e-77 6.937094040820446e-77
19.504 9.43954678843962e-78 9.439546788439618e-78
19.528 1.2692681601246122e-78 1.2692681601246122e-78
19.552 1.68649208919125e-79 1.68649208919125e-79
19.576 2.2143379877691043e-80 2.2143379877691036e-80
19.6 2.8729772822155113e-81 2.872977282215511e-81
19.624 3.683402272502806e-82 3.683402272502806e-82
19.648 4.666537816932968e-83 4.666537816932967e-83
19.672 5.842101595964703e-84 5.842101595964703e-84
19.696 7.227233695686532e-85 7.227233695686532e-85
19.72 8.834943321255578e-86 8.834943321255578e-86
19.744 1.0672449633490659e-86 1.0672449633490655e-86
19.768 1.273952209240831e-87 1.2739522092408307e-87
19.792 1.5026949763094316e-88 1.5026949763094318e-88
19.816 1.751528499988441e-89 1.751528499988441e-89
19.84 2.0174011194035653e-90 2.0174011194035653e-90
19.864 2.296127403062057e-91 2.296127403062057e-91
19.888 2.5824289444576985e-92 2.5824289444576985e-92
19.912 2.8700499448687024e-93 2.870049944868702e-93
19.936 3.1519491507234515e-94 3.1519491507234515e-94
19.96 3.4205632461288735e-95 3.4205632461288735e-95
19.984 3.668130021452066e-96 3.6681300214520652e-96
20.008 3.887053263792602e-97 3.887053263792601e-97
20.032 4.070286091413548e-98 4.070286091413548e-98
20.056 4.211706060341244e-99 4.211706060341244e-99
20.080000000000002 4.306454320885997e-100 4.3064543208859977e-100
20.104 4.3512126622780133e-101 4.3512126622780133e-101
20.128 4.3443964243564075e-102 4.344396424356407e-102
20.152 4.286247637030495e-103 4.286247637030495e-103
20.176000000000002 4.178820753516396e-104 4.178820753516396e-104
20.2 4.025862150083038e-105 4.025862150083038e-105
20.224 3.8325932482811714e-106 3.832593248281172e-106
20.248 3.6054147664545735e-107 3.6054147664545735e-107
20.272000000000002 3.3515554484255246e-108 3.3515554484255242e-108
20.296 3.0786920992016884e-109 3.0786920992016884e-109
20.32 2.794568620585096e-110 2.794568620585096e-110
20.344 2.5066400349843405e-111 2.5066400349843405e-111
20.368000000000002 2.221763551771996e-112 2.221763551771996e-112
20.392 1.945953133257438e-113 1.945953133257438e-113
20.416 1.6842074628314943e-114 1.6842074628314943e-114
20.44 1.4404144542716806e-115 1.4404144542716806e-115
20.464 1.21732916343142e-116 1.2173291634314198e-116
20.488 1.0166167348971184e-117 1.0166167348971184e-117
20.512 8.389482158411451e-119 8.389482158411451e-119
20.536 6.841348708718642e-120 6.841348708718642e-120
20.56 5.512860106565087e-121 5.512860106565086e-121
20.584 4.389761133048778e-122 4.3897611330487786e-122
20.608 3.454088636897283e-123 3.454088636897283e-123
20.632 2.685682932185976e-124 2.685682932185976e-124
20.656 2.0635009467924785e-125 2.0635009467924785e-125
20.68 1.5666907448547214e-126 1.5666907448547214e-126
20.704 1.1754131776324951e-127 1.1754131776324951e-127
20.728 8.714179565219731e-129 8.71417956521973e-129
20.752 6.383974246058833e-130 6.3839742460588326e-130
20.776 4.621515563156005e-131 4.621515563156005e-131
20.8 3.306026918840344e-132 3.306026918840344e-132
20.824 2.3369909089781122e-133 2.3369909089781122e-133
20.848 1.6324366345142168e-134 1.6324366345142165e-134
20.872 1.1267934504465228e-135 1.1267934504465228e-135
20.896 7.685656447487998e-137 7.685656447487998e-137
20.92 5.1801971995802704e-138 5.1801971995802704e-138
20.944 3.450168375517109e-139 3.450168375517108e-139
20.968 2.2707167278559127e-140 2.2707167278559127e-140
20.992 1.476774893926562e-141 1.4767748939265617e-141
21.016000000000002 9.490614072247522e-143 9.49061407224752e-143
21.04 6.027025077607373e-144 6.027025077607372e-144
21.064 3.782163989853124e-145 3.782163989853124e-145
21.088 2.3453430975275074e-146 2.345343097527507e-146
21.112000000000002 1.4371466430524957e-147 1.4371466430524957e-147
21.136 8.702107767121584e-149 8.702107767121584e-149
21.16 5.206867205651141e-150 5.206867205651139e-150
21.184 3.078628021449058e-151 3.0786280214490575e-151
21.208000000000002 1.7987326011780038e-152 1.7987326011780034e-152
21.232 1.0384956126689119e-153 1.0384956126689119e-153
21.256 5.924768667218128e-155 5.924768667218128e-155
21.28 3.34015639174697e-156 3.3401563917470237e-156
21.304000000000002 1.860762209213027e-157 1.8607622091896836e-157
21.328 1.0243388032973968e-158 1.0243388006992683e-158
21.352 5.572178804199756e-160 5.572186202336174e-160
21.376 2.9952641951326057e-161 2.9953684461977356e-161
21.400000000000002 1.5910136219252242e-162 1.4057960674880928e-162
21.424 8.35105478537291e-164 0.0
21.448 4.331491230070674e-165 0.0
21.472 2.2200472505550223e-166 0.0
21.496 1.1243866180656681e-167 0.0
21.52 5.627270478727658e-169 0.0
21.544 2.7829703816759983e-170 0.0
21.568 1.360028627732906e-171 0.0
21.592 6.567743566953148e-173 0.0
21.616 3.134101066157682e-174 0.0
21.64 1.4778776401615796e-175 0.0
21.664 6.8864061242716775e-177 0.0
21.688 3.17084823795864e-178 0.0
21.712 1.4427362807850717e-179 0.0
21.736 6.486749421918816e-181 0.0
21.76 2.8820131773259225e-182 0.0
21.784 1.2652999020153957e-183 0.0
21.808 5.489334026474854e-185 0.0
21.832 2.3532849333832955e-186 0.0
21.856 9.969147965100466e-188 0.0
21.88 4.173210020047246e-189 0.0
21.904 1.726279498297811e-190 0.0
21.928 7.056358805314611e-192 0.0
21.952 2.8502232004353847e-193 0.0
21.976 1.1376423679200174e-194 0.0
22.0 4.487054207330403e-196 0.0
22.024 1.7488217526651086e-197 0.0
22.048000000000002 6.735323328313109e-199 0.0
22.072 2.563303454650706e-200 0.0
22.096 9.639849834021969e-202 0.0
22.12 3.5823596645152564e-203 0.0
22.144000000000002 1.315517942355685e-204 0.0
22.168 4.773677076683023e-206 0.0
22.192 1.711740673188194e-207 0.0
22.216 6.065290062356173e-209 0.0
22.240000000000002 2.1237033486051412e-210 0.0
22.264 7.347926447393939e-212 0.0
22.288 2.5122590578457093e-213 0.0
22.312 8.487752611426686e-215 0.0
22.336000000000002 2.8336726395817977e-216 0.0
22.36 9.348357507357274e-218 0.0
22.384 3.04754144337842e-219 0.0
22.408 9.817312143576074e-221 0.0
22.432000000000002 3.125102389391464e-222 0.0
22.456 9.830250252581727e-224 0.0
22.48 3.055579367521734e-225 0.0
22.504 9.385366477380681e-227 0.0
22.528 2.8486400375475036e-228 0.0
22.552 8.54382972155035e-230 0.0
22.576 2.5321898660819302e-231 0.0
22.6 7.415981202380927e-233 0.0
22.624 2.1461973092416973e-234 0.0
22.648 6.137610774971605e-236 0.0
22.672 1.734433738627701e-237 0.0
22.696 4.843337733226477e-239 0.0
22.72 1.3364738546142486e-240 0.0
22.744 3.6442222204320383e-242 0.0
22.768 9.819240754782184e-244 0.0
22.792 2.614445763796656e-245 0.0
22.816 6.878758098537757e-247 0.0
22.84 1.788418316573184e-248 0.0
22.864 4.594696747705618e-250 0.0
22.888 1.1664691804194907e-251 0.0
22.912 2.926296690553324e-253 0.0
22.936 7.2542432690499115e-255 0.0
22.96 1.77702912788496e-256 0.0
22.984 4.301556676329263e-258 0.0
23.008 1.0289290386847961e-259 0.0
23.032 2.4320576800258806e-261 0.0
23.056 5.680557876699341e-263 0.0
23.080000000000002 1.3111029035972804e-264 0.0
23.104 2.9902757656174036e-266 0.0
23.128 6.739293567989581e-268 0.0
23.152 1.5008807260093288e-269 0.0
23.176000000000002 3.302985429766109e-271 0.0
23.2 7.182833626467909e-273 0.0
23.224 1.5435248583646094e-274 0.0
23.248 3.2776314713056378e-276 0.0
23.272000000000002 6.877574217180424e-278 0.0
23.296 1.426064346560389e-279 0.0
23.32 2.9219422647265836e-281 0.0
23.344 5.91606327663495e-283 0.0
23.368000000000002 1.183648255442925e-284 0.0
23.392 2.340136475901086e-286 0.0
23.416 4.57181219296989e-288 0.0
23.44 8.826006620579818e-290 0.0
23.464000000000002 1.6837158026593485e-291 0.0
23.488 3.1739640176645067e-293 0.0
23.512 5.9124009993971645e-295 0.0
23.536 1.088314552211461e-296 0.0
23.56 1.979582758920645e-298 0.0
23.584 3.5581279472119847e-300 0.0
23.608 6.319724277160687e-302 0.0
23.632 1.1091834290875485e-303 0.0
23.656 1.9236997402098178e-305 0.0
23.68 3.296855190192351e-307 0.0
23.704 5.5833021236388e-309 0.0
23.728 9.3435315863946e-311 0.0
23.752 1.545110909586e-312 0.0
23.776 2.5248578464e-314 0.0
23.8 4.0770203e-316 0.0
23.824 6.50545e-318 0.0
23.848 1.02573e-319 0.0
23.872 1.596e-321 0.0
23.896 2.5e-323 0.0
23.92 0.0 0.0
23.944 0.0 0.0
23.968 0.0 0.0
23.992 0.0 0.0
24.016000000000002 0.0 0.0
24.04 0.0 0.0
24.064 0.0 0.0
24.088 0.0 0.0
24.112000000000002 0.0 0.0
24.136 0.0 0.0
24.16 0.0 0.0
24.184 0.0 0.0
24.208000000000002 0.0 0.0
24.232 0.0 0.0
24.256 0.0 0.0
24.28 0.0 0.0
24.304000000000002 0.0 0.0
24.328 0.0 0.0
24.352 0.0 0.0
24.376 0.0 0.0
24.400000000000002 0.0 0.0
24.424 0.0 0.0
24.448 0.0 0.0
24.472 0.0 0.0
24.496000000000002 0.0 0.0
24.52 0.0 0.0
24.544 0.0 0.0
24.568 0.0 0.0
24.592 0.0 0.0
24.616 0.0 0.0
24.64 0.0 0.0
24.664 0.0 0.0
24.688 0.0 0.0
24.712 0.0 0.0
24.736 0.0 0.0
24.76 0.0 0.0
24.784 0.0 0.0
24.808 0.0 0.0
24.832 0.0 0.0
24.856 0.0 0.0
24.88 0.0 0.0
24.904 0.0 0.0
24.928 0.0 0.0
24.952 0.0 0.0
24.976 0.0 0.0
25.0 0.0 0.0
