1 85.43853252992777 -51.65288792260128
2 48.90025009908426 -41.19690190811149
3 72.89871575444529 -64.76459815367565
4 84.0076693666141 -58.111797961825445
5 75.50321864264191 -59.236801114345
6 120.83200218359288 -57.39072785471603
7 54.944822033077635 -62.78251702571461
8 68.48958523947509 -68.21900964795661
9 130.79296925891762 -56.71337962685739
10 70.96872912223836 -54.65505335822085
11 78.90958501012804 -46.551331023108816
12 71.12914366538546 -54.04347430480997
13 115.381715548587 -71.22024099583795
14 87.52058493889639 -72.48218141357371
15 86.33658649966843 -72.04203992545949
16 101.30232886336542 -56.54157468815516
17 96.55247677378549 -62.155468679709934
18 66.16074030915289 -66.09927412235217
19 80.09471626995345 -60.61017179844522
20 70.83890348960446 -69.3521437619073
21 48.52692120318252 -55.577585572561475
22 37.9815762864035 -67.24607791269393
23 22.00646387368893 -62.10495558121352
24 50.580467305863515 -65.36130540896411
25 62.07648119754497 -60.56321806062985
26 89.33491009213016 -64.00928309796198
27 30.820901033690816 -62.143481306530546
28 36.506489403186926 -60.52078775137805
29 43.59744440105616 -47.50973510845054
30 -11.222237735103159 -59.700442109688936
31 3.724565545897197 -62.08028544814262
32 36.992534212855674 -46.251945602408405
33 40.51003344773764 -53.06741694411437
34 62.5096918192293 -36.470683320724156
35 40.44051463064817 -56.110753008902506
36 53.913866753365966 -62.06501106440385
37 48.38796223802267 -62.68478541468975
38 48.646930790308375 -59.04390935379772
39 63.229547690086 -54.05581193469694
40 83.863224231507 -62.72102818216341
41 81.61526689442164 -48.151784532780425
42 78.25893430072796 -55.37809887480798
43 37.381846502287566 -45.47769827926017
44 32.01635250475877 -56.6214387861903
45 57.22388743372982 -52.0835930366641
46 54.66496154177556 -59.695100984754625
47 72.16840157538547 -63.82353240502192
48 69.39866495895747 -71.38668092489512
49 49.08529032039928 -73.73325401349534
50 46.135154853831104 -60.435005162168906
51 58.047083173939725 -56.79326921516896
52 53.246129905870454 -45.758409768732996
53 78.82302595387203 -59.038109414180006
54 84.17613953710232 -53.52315364665768
55 74.16785593333226 -45.30991444490819
56 50.991277828183335 -60.13736119959258
57 32.845571510498424 -57.157733116524426
58 36.72980299351214 -66.43927421104429
59 19.299326330776513 -55.12509695328212
60 72.14655446527287 -59.511380521754695
61 39.12489534527858 -49.04019017861188
62 46.906357925838066 -59.71187096996567
63 68.27687088457297 -55.63043608541049
64 36.96537439023144 -42.81375295679203
65 -0.2472883650711063 -58.522430128648494
66 -10.271978714309471 -52.04147519880076
67 -33.96053704637486 -51.48940009517
68 4.4341046376720685 -56.588039132728575
69 -21.851014320093725 -61.6365881540515
70 15.428549384605137 -61.1398061996933
71 35.77194057085337 -53.31635306731408
72 34.78911478065344 -67.73670838551637
73 1.8243470562908997 -46.860257071368764
74 20.457233138213095 -59.9338816214204
75 20.461168379545622 -44.588517837558555
76 48.23641541463891 -44.54527772920045
77 33.008871703476615 -38.481852487118736
78 52.057145758386106 -46.76601457572608
79 13.266295609794101 -56.137050280793915
80 54.031772798680905 -45.136011996034625
81 28.648837241309124 -37.24480735739261
82 45.93713131827261 -46.496922968351875
83 61.365424781242204 -33.19151144708839
84 88.50908337675408 -40.52492781244056
85 62.58205192466384 -37.130362717633204
86 82.52163116057051 -46.94644763856669
87 45.18935032713284 -38.94521675486505
